theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
47.0,0.00015235078737877122,100732.61656482816,299.08823823129603,0.0001787860324695847,0.08027027027994063,0.0,0.0,0.0009818570936811907,0.00114300891424933
47.5,0.00015428638219845076,100710.82558206754,299.0924578394767,0.00018101576219958304,0.08080631968956511,0.0,0.0,0.0009889245089682926,0.001143278763790123
48.0,0.00015623445498290638,100689.82753608968,299.0969118691029,0.00018326038219095985,0.0813329218032618,0.0,0.0,0.0009959528832090905,0.0011435410322351864
48.5,0.00015819478041134642,100669.59623431927,299.101582262566,0.00018551963001882824,0.08185002879513781,0.0,0.0,0.0010029419389354039,0.0011437957178454155
49.0,0.00016016713221216983,100650.10624248818,299.1064519386,0.0001877932419298043,0.08235759505124168,0.0,0.0,0.0010098914002312795,0.0011440428189319865
49.5,0.00016215128320413712,100631.33287313614,299.1115047455401,0.0001900809529034499,0.08285557716944164,0.0,0.0,0.0010168009927438854,0.0011442823338563687
50.0,0.00016414700533775483,100613.25217348093,299.116725416687,0.00019238249671371218,0.08334393395854237,0.0,0.0,0.0010236704436943397,0.0011445142610303364
50.5,0.00016615406973686522,100595.84091274666,299.1220995277008,0.00019469760599033836,0.08382262643676794,0.0,0.0,0.0010304994818884816,0.0011447385989159767
51.0,0.00016817224674042715,100579.07656903415,299.1276134559434,0.0001970260122802486,0.0842916178294967,0.0,0.0,0.0010372878377275763,0.001144955346025703
51.5,0.00017020130594448243,100562.9373158054,299.133254341696,0.0001993674461088457,0.08475087356646849,0.0,0.0,0.0010440352432189587,0.001145164500922262
52.0,0.00017224101624428853,100547.40200805692,299.1390100511723,0.0002017216370412476,0.08520036127818743,0.0,0.0,0.0010507414319866136,0.0011453660622187454
52.5,0.0001742911458766134,100532.45016823967,299.14486914125655,0.00020408831374341948,0.08564005079179547,0.0,0.0,0.001057406139281691,0.0011455600285785975
53.0,0.0001763514624621765,100518.06197198565,299.1508208258915,0.00020646720404319158,0.08606991412626659,0.0,0.0,0.0010640291019929592,0.001145746398715625
53.5,0.0001784217330482265,100504.21823369178,299.1568549440449,0.00020885803499114342,0.08648992548704669,0.0,0.0,0.00107061005865719,0.0011459251713940054
54.0,0.00018050172415123953,100490.90039201191,299.1629619291877,0.00021126053292133917,0.08690006125993976,0.0,0.0,0.0010771487494694834,0.0011460963454282944
54.5,0.00018259120179973186,100478.0904952935,299.1691327802146,0.00021367442351189305,0.08730030000458502,0.0,0.0,0.0010836449162935212,0.001146259919683435
55.0,0.00018468993157716595,100465.7711870057,299.17535903374295,0.00021609943184535375,0.08769062244709902,0.0,0.0,0.0010900983026717619,0.0011464158930747646
55.5,0.0001867976786649467,100453.92569118469,299.181632737726,0.00021853528246888428,0.08807101147238933,0.0,0.0,0.0010965086538355596,0.0011465642645680212
56.0,0.00018891420788548553,100442.53779793732,299.18794642632366,0.00022098169945422843,0.08844145211561101,0.0,0.0,0.0011028757167152279,0.0011467050331793523
56.5,0.0001910392837453247,100431.59184902333,299.1942930959684,0.00022343840645743985,0.088801931553185,0.0,0.0,0.001109199239950026,0.0011468381979753187
57.0,0.00019317267047830764,100421.07272354417,299.20066618257175,0.00022590512677836164,0.08915243909323972,0.0,0.0,0.0011154789738980837,0.0011469637580729033
57.5,0.00019531413208877862,100410.96582376254,299.20705953981843,0.0002283815834198405,0.08949296616537462,0.0,0.0,0.0011217146706462586,0.0011470817126395156
58.0,0.00019746343239480214,100401.2570610692,299.21346741849703,0.00023086749914665646,0.08982350630993316,0.0,0.0,0.0011279060840199188,0.0011471920608929972
58.5,0.00019962033507138336,100391.93284211714,299.21988444681506,0.0002333625965441546,0.09014405516662594,0.0,0.0,0.0011340529695926668,0.001147294802101628
